name	*name	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	PermStoreItem	multibuy	Nameable	*eol
Multi Stocker	Multi Stocker		0	0	0	0	1	1	0	1	500		t75	t75	can8		16	1	1	0	0	0	flpgsw	invs-qqq			0	xxx			0	0	can8		item_woodshield	12	item_woodshield	0	0	5	0	0	0	0	0	0	0			0	-1												1	t75		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Damage Augmenter	Large Charm		0	100	1	120	1	0	0	1	0	0	cm7	rda	cm7		16	1	2	0	0	0	flpchm2	invch12			0	xxx			0	0	xcha		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1												1	dmgaugdesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	8	1	xxx	xxx				0
Devil's Food	Devil's Food		0	0	0	0	1	0	0	1	0		dfc	dfc	dfc		16	1	1	0	0	0	flphrt	invdevils			0	xxx			0	0	cube		item_monsterguts	14	item_monsterguts	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Rerolling Orb	Rerolling Orb		0	0	0	0	1	1	0	1	500		t17	t17	can7		16	1	1	0	0	0	flpgsg	invjrerollby			0	xxx			0	0	can7		item_gold	12	item_gold	0	0	5	0	0	0	0	0	0	0			0	-1												1	t17		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Monster Ring 0	Monster Ring		0	0	1	0	4	0	0	1	5000	50000	mr0	rin	rin		16	1	1	0	0	0	flprin	invrin			0	xxx			0	0	mrn0		item_ring	12	item_ring	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx				0
Monster Ring 1	Monster Ring		0	0	1	0	4	0	0	1	5000	50000	mr1	rin	rin		16	1	1	0	0	0	flprin	invrin			0	xxx			0	0	mrn1		item_ring	12	item_ring	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx				0
Monster Ring 2	Monster Ring		0	0	1	0	4	0	0	1	5000	50000	mr2	rin	rin		16	1	1	0	0	0	flprin	invrin			0	xxx			0	0	mrn2		item_ring	12	item_ring	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx				0
Monster Ring 3	Monster Ring		0	0	1	0	4	0	0	1	5000	50000	mr3	rin	rin		16	1	1	0	0	0	flprin	invrin			0	xxx			0	0	mrn3		item_ring	12	item_ring	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx				0
Monster Ring 4	Monster Ring		0	0	1	0	4	0	0	1	5000	50000	mr4	rin	rin		16	1	1	0	0	0	flprin	invrin			0	xxx			0	0	mrn4		item_ring	12	item_ring	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx				0
Noob's Charm	Extra Odd Charm		0	100	1	0	1	0	0	1	0	0	cm8	rld	cm8		16	2	3	1	1	1	flpchm3	invdev			0	xxx			0	0	xcha		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1												1	cm8desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	8	0	xxx	xxx				0
Anya's Gift (nor)	Anya's Gift (nor)		0	100	0	0	1	1	0	1	0		ag0	ag0	ag0		16	1	1	0	0	0	flpbox	invgift			0	xxx			0	0	cube		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	ag0desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Anya's Gift (exc)	Anya's Gift (exc)		0	100	0	0	1	1	0	1	0		ag1	ag1	ag0		16	1	1	0	0	0	flpbox	invgift			0	xxx			0	0	cube		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	ag0desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Anya's Gift (eli)	Anya's Gift (eli)		0	100	0	0	1	1	0	1	0		ag2	ag2	ag0		16	1	1	0	0	0	flpbox	invgift			0	xxx			0	0	cube		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	ag0desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Starter's Pack	Token		1	100	0	0	1	1	0	1	0		ag8	ag8	ag8		16	1	1	0	0	0	flpbox	invgift			0	xxx			0	0	cube		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	ag0desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Passive Enabler Maker	Token		1	100	0	0	1	1	0	1	0		ag9	ag9	cm1		16	1	11	0	0	0	flpchm1	invch13			0	xxx			0	0	cube		item_charm	12	item_charm	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx	1			0
Chipped Crystal 1	Chipped Crystal 1		1	100	0	6	1	1	0	1	20000		xr0	xr0	xr0		16	1	1	0	0	0	flpgsb	invxr0			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 2	Chipped Crystal 2		1	100	0	6	1	1	0	1	20000		xr1	xr1	xr1		16	1	1	0	0	0	flpgsb	invxr1			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 3	Chipped Crystal 3		1	100	0	6	1	1	0	1	20000		xr2	xr2	xr2		16	1	1	0	0	0	flpgsr	invxr2			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 4	Chipped Crystal 4		1	100	0	6	1	1	0	1	20000		xr3	xr3	xr3		16	1	1	0	0	0	flpgsy	invxr3			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 5	Chipped Crystal 5		1	100	0	6	1	1	0	1	20000		xr4	xr4	xr4		16	1	1	0	0	0	flpgsb	invxr4			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 6	Chipped Crystal 6		1	100	0	6	1	1	0	1	20000		xr5	xr5	xr5		16	1	1	0	0	0	flpgsg	invxr5			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 7	Chipped Crystal 7		1	100	0	6	1	1	0	1	20000		xr6	xr6	xr6		16	1	1	0	0	0	flpgsv	invxr6			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 8	Chipped Crystal 8		1	100	0	6	1	1	0	1	20000		xr7	xr7	xr7		16	1	1	0	0	0	flpgsr	invxr7			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 9	Chipped Crystal 9		1	100	0	6	1	1	0	1	20000		xr8	xr8	xr8		16	1	1	0	0	0	flpgsg	invxr8			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 10	Chipped Crystal 10		1	100	0	6	1	1	0	1	20000		xr9	xr9	xr9		16	1	1	0	0	0	flpgsw	invxr9			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 11	Chipped Crystal 11		1	100	0	6	1	1	0	1	20000		xrx	xrx	xrx		16	1	1	0	0	0	flpgsy	invxrx			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Chipped Crystal 12	Chipped Crystal 12		1	100	0	6	1	1	0	1	20000		xry	xry	xry		16	1	1	0	0	0	flpgsv	invxry			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 1	Crystal 1		1	100	0	42	1	1	0	1	2000000		xt0	xt0	xt0		16	1	1	0	0	0	flpgsb	invxt0			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 2	Crystal 2		1	100	0	42	1	1	0	1	2000000		xt1	xt1	xt1		16	1	1	0	0	0	flpgsb	invxt1			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 3	Crystal 3		1	100	0	42	1	1	0	1	2000000		xt2	xt2	xt2		16	1	1	0	0	0	flpgsr	invxt2			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 4	Crystal 4		1	100	0	42	1	1	0	1	2000000		xt3	xt3	xt3		16	1	1	0	0	0	flpgsy	invxt3			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 5	Crystal 5		1	100	0	42	1	1	0	1	2000000		xt4	xt4	xt4		16	1	1	0	0	0	flpgsb	invxt4			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 6	Crystal 6		1	100	0	42	1	1	0	1	2000000		xt5	xt5	xt5		16	1	1	0	0	0	flpgsg	invxt5			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 7	Crystal 7		1	100	0	42	1	1	0	1	2000000		xt6	xt6	xt6		16	1	1	0	0	0	flpgsv	invxt6			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 8	Crystal 8		1	100	0	42	1	1	0	1	2000000		xt7	xt7	xt7		16	1	1	0	0	0	flpgsr	invxt7			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 9	Crystal 9		1	100	0	42	1	1	0	1	2000000		xt8	xt8	xt8		16	1	1	0	0	0	flpgsg	invxt8			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 10	Crystal 10		1	100	0	42	1	1	0	1	2000000		xt9	xt9	xt9		16	1	1	0	0	0	flpgsw	invxt9			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 11	Crystal 11		1	100	0	42	1	1	0	1	2000000		xtx	xtx	xtx		16	1	1	0	0	0	flpgsy	invxtx			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Crystal 12	Crystal 12		1	100	0	42	1	1	0	1	2000000		xty	xty	xty		16	1	1	0	0	0	flpgsv	invxty			0	xxx			0	0	rune		item_gem	12	item_gem	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Ore	Ore		0	100	0	0	1	1	0	1	1		ore	ore	ore		16	1	1	0	0	0	flprun	invorenew			0	xxx			0	0	rock		item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0	0	0	0	0			0	-1												1	oredesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	1	xxx	xxx				0
Hu Rune	Hu		1	100	44	44	29	1	0	1	126000		r48	r32	r32		16	1	1	0	0	0	flprun	invr-hu			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Null Rune	Null		1	100	62	62	44	1	0	1	258300		r50	r50	r50		16	1	1	0	0	0	flprun	invr-null			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Moon Rune	Moon		1	100	64	64	45	1	0	1	386300		r84	r84	r84		16	1	1	0	0	0	flprun	invr-k1			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Fire Rune	Fire		1	100	62	62	45	1	0	1	386300		r85	r85	r85		16	1	1	0	0	0	flprun	invr-k2			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Water Rune	Water		1	100	62	62	45	1	0	1	386300		r86	r86	r86		16	1	1	0	0	0	flprun	invr-k3			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Wood Rune	Wood		1	100	64	64	45	1	0	1	386300		r87	r87	r87		16	1	1	0	0	0	flprun	invr-k4			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Metal Rune	Metal		1	100	64	64	45	1	0	1	386300		r88	r88	r88		16	1	1	0	0	0	flprun	invr-k5			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Earth Rune	Earth		1	100	64	64	45	1	0	1	386300		r89	r89	r89		16	1	1	0	0	0	flprun	invr-k6			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Sun Rune	Sun		1	100	64	64	45	1	0	1	386300		r90	r90	r90		16	1	1	0	0	0	flprun	invr-k7			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Thunder Rune	Thunder		1	100	62	62	45	1	0	1	386300		r91	r91	r91		16	1	1	0	0	0	flprun	invr-k8			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Wind Rune	Wind		1	100	64	64	45	1	0	1	386300		r92	r92	r92		16	1	1	0	0	0	flprun	invr-k9			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Dragon Rune	Dragon		1	100	62	62	45	1	0	1	386300		r93	r93	r93		16	1	1	0	0	0	flprun	invr-k10			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Life Rune	Life		1	100	64	64	45	1	0	1	386300		r94	r94	r94		16	1	1	0	0	0	flprun	invr-k11			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Death Rune	Death		1	100	64	64	45	1	0	1	386300		r95	r95	r95		16	1	1	0	0	0	flprun	invr-k12			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Heaven Rune	Heaven		1	100	66	66	45	1	0	1	706300		r96	r96	r96		16	1	1	0	0	0	flprun	invr-k13			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
God Rune	God		1	100	66	66	45	1	0	1	514300		r97	r97	r97		16	1	1	0	0	0	flprun	invr-k14			0	xxx			0	0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1															0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Magic Eraser	Magic Eraser		0	0	0	0	1	1	0	1	500		me0	me0	me0		16	1	1	0	0	0	flprun	inveraser			0	xxx			0	0	cube		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	me0desc		0	0	0	non	0	1	1			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx	1			0
Magic Eraser	Magic Eraser		0	0	0	0	1	1	0	1	500		me1	me1	me1		16	1	1	0	0	0	flprun	inveraser			0	xxx			0	0	cube		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	me1desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Magic Eraser	Magic Eraser		0	0	0	0	1	1	0	1	500		me2	me2	me2		16	1	1	0	0	0	flprun	inveraser			0	xxx			0	0	cube		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	me2desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Magic Eraser	Magic Eraser		0	0	0	0	1	1	0	1	500		me3	me3	me3		16	1	1	0	0	0	flprun	inveraser			0	xxx			0	0	cube		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0			0	-1												1	me3desc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
