name	type	type2	code	alternateGfx	namestr	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam		rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Jagged Star	mace		q20	mac	9mt	0		4	0	22	33								2	10	100		74		87		38	25	2832	71224		320	mac	p21	q20	7mt	1hs	1hs	5	1hsl	1	3					flpmst	invmst	invmstu	invmstu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Knout	mace		q21	fla	9fl	0		4	0	2	50								3	-10	100		82	73	60		44	25	4536	114524		320	fla	p22	q21	7fl	1hs	1hs	5	1hsl	2	3					flpfla	invfla			1	5	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Battle Hammer	hamm		q22	whm	9wh	0		4	0	37	60								2	20	110		100		70		53	25	6543	175282		320	whm	p23	q22	7wh	1hs	1hs	5	1hsl	2	3					flpwhm	invwhm			1	5	0		0	item_sword	12	item_sword	0	0	5	0	0	0			178	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
War Club	hamm	2hsw	q23	mau	9m9	0		4	0				1	57	82				4	10	120		124		75		48	25	5310	136975		320	mau	p24	q23	7m7	stf	stf	5	2hsl	2	4					flpmau	invmau			1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Martel de Fer	hamm	2hsw	q24	mau	9gm	0		3	0				1	65	103				4	20	120		169		75		57	25	9945	283043		320	mau	p25	q24	7gm	stf	stf	5	2hsl	2	3					flpgma	invgma	inv9gmu	inv9gmu	1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	5	0	xxx	xxx	1	0
Gladius	swor		q25	ssd	9ss	0		3	0	10	24								2		100		25		60		28	21	516	21490		320	ssd	p26	q25	7ss	1hs	1hs	5	1hsl	1	3					flpssd	invssd			1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Cutlass	swor		q26	scm	9sm	0		3	0	10	23								2	-30	100		25	52	60		42	25	1122	41123		320	scm	p27	q26	7sm	1hs	1hs	5	1hsl	1	3					flpscm	inv9sm	invscmu	invscmu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Shamshir	swor		q27	scm	9sb	0		3	0	12	26								2	-10	100		58	58	60		34	23	1698	44715		320	scm	p28	q27	7sb	1hs	1hs	5	1hsl	1	3					flpsbr	inv9sb	invsbru	invsbru	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Tulwar	swor		q28	flc	9fc	0		4	0	18	37								2	20	100		70	42	60		37	25	2349	58957		320	flc	p29	q28	7fc	1hs	1hs	5	1hsl	1	3					flpflc	inv9fc		invwsd	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Dimensional Blade	swor		q29	crs	9cr	0		2	0	15	37								2		100		85	60	60		38	25	6681	139099		320	crs	p30	q29	7cr	1hs	1hs	5	1hsl	2	3					flpcrs	invcrs	inv9cru	inv9cru	1	6	0		0	item_sword	12	item_sword	0	0	5	0	5	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			8	1	0	xxx	xxx	1	0
Battle Sword	swor		q30	bsd	9bs	0		4	0	18	36								2		100		92	43	60		42	25	3387	83990		320	bsd	p31	q30	7bs	1hs	1hs	5	1hsl	2	3					flpbsd	invbsd			1	4	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Rune Sword	swor		q31	lsd	9ls	0		4	0	12	44								2	-10	100		103	79	60		48	25	4860	124170		320	lsd	p32	q31	7ls	1hs	1hs	5	1hsl	2	3					flplsd	invlsd	inv9lsu	inv9lsu	1	4	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Ancient Sword	swor		q32	flc	9wd	0		4	0	20	45								2		100		127	88	60		52	25	6291	172630		320	flc	p33	q32	7wd	1hs	1hs	5	1hsl	1	3					flpwsd	invwsd			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Espadon	swor	2hsw	q33	clm	92h	0		4	0	10	28	1	1	22	44				3		100		73	61	60		35	25	2232	56792		320	clm	p34	q33	72h	1hs	2hs	5	2hss	1	4					flp2hs	inv2hs	inv2hsu	inv2hsu	1	3	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Dacian Falx	swor	2hsw	q34	clm	9cm	0		4	0	15	32	1	1	30	65				3	10	100		91	20	65		42	25	4086	102556		320	clm	p35	q34	7cm	1hs	2hs	5	2hss	1	4					flpclm	invclm			1	4	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Tusk Sword	swor	2hsw	q35	gsd	9gs	0		4	0	12	39	1	1	23	62				3		100		104	71	65		47	25	4677	122733		320	gsd	p36	q35	7gs	1hs	2hs	5	2hss	1	4					flpgis	invgis	invgisu	invgisu	1	4	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Gothic Sword	swor	2hsw	q36	clm	9b9	0		4	0	16	42	1	1	43	64				3	10	100		113	20	60		50	25	6213	167362		320	clm	p37	q36	7b7	1hs	2hs	5	2hss	1	4					flpbsw	invbsw	invbswu	invbswu	1	4	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Zweihander	swor	2hsw	q37	clm	9fb	0		4	0	21	37	1	1	33	58				3	-10	100		125	94	65		54	25	7500	202250		320	clm	p38	q37	7fb	1hs	2hs	5	2hss	2	4					flpflb	invflb	inv9fbu	inv9fbu	1	5	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Executioner Sword	swor	2hsw	q38	gsd	9gd	0		4	0	26	42	1	1	51	84				3	10	100		170	110	65		58	25	10653	307381		320	gsd	p39	q38	7gd	1hs	2hs	5	2hss	2	4					flpgsd	invgsd	invgsdu	invgsdu	1	6	0		0	item_largemetalweapon	12	item_largemetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Poignard	knif		q39	dgr	9dg	0		2	0	8	20								1	-20	100	50	25		60		30	21	480	21440		305	dgr	p40	q39	7dg	1ht	1ht	5	1ht	1	2					flpdgr	invdgr			1	2	0		0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
Rondel	knif		q40	dir	9di	0		2	0	12	28								1	0	100	50	25	58	60		35	24	1896	49378		305	dir	p41	q40	7di	1ht	1ht	5	1ht	1	2					flpdir	invdir			1	2	0		0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
Cinquedeas	knif		q41	dir	9kr	0		2	0	17	33								1	-30	100	50	25	88	60		42	25	3981	100351		305	dir	p42	q41	7kr	1ht	1ht	5	1ht	1	3					flpkrs	invkrs	invkrsu	invkrsu	1	3	0		0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
Stilleto	knif		q42	dgr	9bl	0		3	0	21	38								1	-10	100	50	47	97	60		48	25	5592	146366		305	dgr	p43	q42	7bl	1ht	1ht	5	1ht	1	3					flpbld	invbld	inv9blu	inv9blu	1	2	0		0	item_smallmetalweapon	12	item_smallmetalweapon	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
War Spear	spea	2hsw	q43	spr	9sr	0		4	0				1	14	41				4	-10	100		25	25	60		31	21	1200	34300		320	spr	p44	q43	7sr	2ht	2ht	5	2ht	2	4					flpspr	invspr			1	4	0	2 square reach	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Fuscina	spea	2hsw	q44	tri	9tr	0		4	0				1	23	41				4		100		77	25	60		35	24	2349	57532		320	tri	p45	q44	7tr	2ht	2ht	5	2ht	2	4					flptri	invtri	invtriu	invtriu	1	5	0	2 square reach	0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
War Fork	spea	2hsw	q45	brn	9br	0		4	0				1	20	44				5	-20	100		80	95	60		41	25	3786	94113		320	brn	p46	q45	7br	2ht	2ht	5	2ht	2	4					flpbrn	invbrn	inv9bru	inv9bru	1	6	0	2 square reach	0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Yari	spea	2hsw	q46	brn	9st	0		4	0				1	33	63				5		100		101		60		46	25	5316	134202		320	tri	p47	q46	7st	2ht	2ht	5	2ht	2	4					flpspt	invspt			1	6	0	2 square reach	0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Lance	spea	2hsw	q47	pik	9p9	0		4	0				1	31	118				5	20	100		110	88	60		55	25	6369	167672		320	pik	p48	q47	7p7	2ht	2ht	5	2ht	2	4					flppik	invpik			1	6	0	3 square reach	0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Lochaber Axe	pole	2hsw	q48	hal	9b7	0		4	0				1	10	62				3	10	100		80		65		32	21	1206	34399		320	hal	p49	q48	7o7	stf	stf	5	2hsl	2	4					flpbar	invbar			1	4	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Bill	pole	2hsw	q49	hal	9vo	0		4	0				1	18	57				4		100		95		65		37	25	2133	54961		320	pax	p50	q49	7vo	stf	stf	5	2hsl	2	4					flpvou	invvou			1	5	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Battle Scythe	pole	2hsw	q50	scy	9s8	0		4	0				1	22	49				3	-10	100		65	65	80		40	25	2844	73130		320	scy	p51	q50	7s8	stf	stf	5	2hsl	2	4					flpscy	invscy	inv9s8u	inv9s8u	1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Partizan	pole	2hsw	q51	hal	9pa	0		4	0				1	38	79				4	10	100		113	67	80		46	23	5403	109553		320	pax	p52	q51	7pa	stf	stf	5	2hsl	2	4					flppax	invpax			1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Bec-de-Corbin	pole	2hsw	q52	pax	9h9	0		4	0				1	17	89				5		100		133	91	70		53	25	8418	233659		320	hal	p53	q52	7h7	stf	stf	5	2hsl	2	4					flphal	invhal			1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
Grim Scythe	pole	2hsw	q53	scy	9wc	0		3	0				1	34	74				5	-10	100		95	95	70		57	25	10464	307760		320	scy	p54	q53	7wc	stf	stf	5	2hsl	2	4					flpwsc	invwsc			1	6	0	2 square reach	0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Jo Staff	staf	2hsw	q54	bst	8ss	0		2	0				1	10	25				2	-10	100		25		60		29	21	804	25810	1	320	bst	p55	q54	6ss	stf	stf	5	club	1	3					flpsst	invsst			1	2	1	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	7					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Quarterstaff	staf	2hsw	q55	sst	8ls	0		2	0				1	12	30				3		100		25		60		35	23	1689	44558	1	320	sst	p56	q55	6ls	stf	stf	5	staf	1	4					flplst	invlst			1	3	1	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	7					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Cedar Staff	staf	2hsw	q56	cst	8cs	0		2	0				1	15	36				3	10	100		25		60		38	25	2598	65112	1	320	cst	p57	q56	6cs	stf	stf	5	staf	1	4					flpcst	invcst	invcstu	invcstu	1	4	1	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	7					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Gothic Staff	staf	2hsw	q57	sst	8bs	0		2	0				1	18	38				3	-10	100		25		60		42	25	3969	100099	1	320	sst	p58	q57	6bs	stf	stf	5	staf	1	4					flpbst	invbst			1	4	1	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	7					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Rune Staff	staf	2hsw	q58	lst	8ws	0		2	0				1	28	62				4		100		25		65		49	25	6255	164993	1	320	lst	p59	q58	6ws	stf	stf	5	staf	2	4					flpwst	invwst	inv8wsu	inv8wsu	1	6	1	magically charged	0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	7					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Edge Bow	bow		q59	sbw	8sb	0		2	0				1	8	21			13		5		75	25	43		1	29	21	600	22750		320	sbw	p60	q59	6sb	bow	bow	6	bow	2	3					flpsbw	invsbw			1	3	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Razor Bow	bow		q60	sbw	8hb	0		2	0				1	10	24			13		-10		75	25	62		1	31	22	1350	36775		320	sbw	p61	q60	6hb	bow	bow	6	bow	2	3					flphbw	invhbw			1	4	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Cedar Bow	bow		q61	lbw	8lb	0		2	0				1	12	31			13				75	53	49		1	34	23	1770	45975		320	lbw	p62	q61	6lb	bow	bow	6	bow	2	4					flplbw	invlbw	inv8lbu	inv8lbu	1	5	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Double Bow	bow		q62	lbw	8cb	0		2	0				1	13	28			13		-10		75	58	73		1	37	25	2481	64380		320	lbw	p63	q62	6cb	bow	bow	6	bow	2	3					flpcbw	invcbw	invcbwu	invcbwu	1	4	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Short Siege Bow	bow		q63	sbb	8s8	0		2	0				1	15	32			13				75	65	80		1	43	25	3435	90853		320	sbb	p64	q63	6s7	bow	bow	6	bow	2	3					flpsbb	invsbb	inv8s8u	inv8s8u	1	5	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Long Siege Bow	bow		q64	lbb	8l8	0		2	0				1	12	44			13		10		75	80	95		1	48	25	4935	131255		320	lbb	p65	q64	6l7	bow	bow	6	bow	2	4					flplbb	invlbb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Rune Bow	bow		q65	sbb	8sw	0		2	0				1	16	37			13				75	73	103		1	52	25	7800	209600		320	sbb	p66	q65	6sw	bow	bow	6	bow	2	3					flpswb	invswb	invswbu	invswbu	1	5	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Gothic Bow	bow		q66	lbb	8lw	0		2	0				1	12	52			13		10		75	95	118		1	54	25	11025	305900		320	lbb	p67	q66	6lw	bow	bow	6	bow	2	4					flplwb	invlwb			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Arbalest	xbow		q67	lxb	8lx	0		2	0				1	17	30					-20		75	52	61		1	33	22	2709	60803		320	lxb	p68	q67	6lx	xbw	xbw	5	xbow	2	3					flplxb	invlxb	inv8lxu	inv8lxu	1	3	0	reload lag between shots	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Siege Crossbow	xbow		q68	lxb	8mx	0		2	0				1	23	45					-10		75	80	70		1	41	25	7335	162950		320	lxb	p69	q68	6mx	xbw	xbw	5	xbow	2	3					flpmxb	invmxb	inv8mxu	inv8mxu	1	4	0	reload lag between shots	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Balista	xbow		q69	hxb	8hx	0		2	0				1	36	58					0		75	110	80		1	49	25	12588	313818		320	hxb	p70	q69	6hx	xbw	xbw	5	xbow	2	4					flphxb	invhxb	invhxbu	invhxbu	1	6	0	reload lag between shots	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Chu-Ko-Nu	xbow		q70	hxb	8rx	0		2	0				1	19	38					-40		75	80	95		1	53	25	8517	249709		320	hxb	p71	q70	6rx	xbw	xbw	5	xbow	2	3					flprxb	invrxb	invrxbu	invrxbu	1	5	0	fires 5 shots before reload	0	item_crossbow	12	item_crossbow	0	0	5	1	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Greater Talons	h2h2		q73	clw	9tw	100		2	0	23	37							14	2	-30	75	75	79	79	84		46	37	9291	251025		320	clw	btl	q73	7tw	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
Wrist Sword	h2h2		q74	ktr	7wb	100		2	0	39	60							14	2	-10	75	75	105	105	71		61	46	16996	548626		320	ktr	wrb	9wb	q74	ht1	ht1	5	1hsl	1	3					flpktr	invktr			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	1	0	xxx	xxx	1	0
Battle Cestus	h2h2		q75	axf	7cs	100		2	0	40	60							14	2	-10	75	75	110	110	87		65	54	15537	591601		320	axf	ces	9cs	q75	ht1	ht1	5	1hsl	1	3					flpaxf	invaxf	invaxfu	invaxfu	1	2	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			1	8	0	xxx	xxx	1	0
Feral Claws	h2h2		q76	clw	7lw	100		2	0	31	64							14	2	-20	75	75	113	113	67		68	58	16035	651115		320	clw	clw	9lw	q76	ht1	ht1	5	1hsl	1	3					flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			5	8	0	xxx	xxx	1	0
